"","1 AV","1 OPC","1 CMD","2 AV","2 OPC","2 EMD","3 AV","3 OPC","3 HMD"
"3610",0.34685871611866,7.85,0.000326241254114754,0.34685871611866,7.85,0.00175059552536961,0.191463734445536,7.95,0.0025771876109389
"3611",0.34685871611866,7.85,0.000363151824633954,0.34685871611866,7.85,0.00161504993508538,0.191463734445536,7.95,0.00300625403526556
"3612",0.34685871611866,7.85,0.000139246436895604,0.34685871611866,7.85,0.00661709210010269,0.191463734445536,7.95,0.00272582318739078
"3613",0.0394340148438373,6.2,0.00167452955570936,0.0394340148438373,6.2,0.00907761157473865,0.187574616707844,6.75,0.0016150367222236
"3614",0.34685871611866,7.85,0.000345784755096309,0.34685871611866,7.85,0.00166517169440083,0.191463734445536,7.95,0.00753322063496641
"3615",0.34685871611866,7.85,9.68001001606342e-05,0.34685871611866,7.85,0.000738601387955514,0.191463734445536,7.95,0.00267578385517028
"3616",0.34685871611866,7.85,0.000519216380764665,0.34685871611866,7.85,0.0966201219796282,0.191463734445536,7.95,0.0212496348814025
"3617",0.34685871611866,7.85,0.000140273325816643,0.34685871611866,7.85,0.0158078300368332,0.191463734445536,7.95,0.00195157566512238
"3618",0.34685871611866,7.85,0.0002441294072236,0.34685871611866,7.85,0.00102167159797185,0.191463734445536,7.95,0.0071443555172217
"3619",0.34685871611866,7.85,0.000539162865980971,0.34685871611866,7.85,0.00151569568096417,0.191463734445536,7.95,0.0190133200004122
"3620",0.34685871611866,7.85,0.000326600055647628,0.34685871611866,7.85,0.000873357482815772,0.191463734445536,7.95,0.00301273347001774
"3621",0.000236449097680618,0,1.3836768710047e-05,0.000236449097680618,0,0.000183507176958944,0.191463734445536,7.95,0.0114882088492117
"3622",0.34685871611866,7.85,0.000239977667380614,0.34685871611866,7.85,0.00842101427570718,0.191463734445536,7.95,0.00757691248174632
"3623",0.34685871611866,7.85,0.00241526507771578,0.34685871611866,7.85,0.0869025541132808,0.191463734445536,7.95,0.0158705675766077
"3624",0.0394340148438373,6.2,0.000440322926470968,0.0394340148438373,6.2,0.00442128583170193,0.187574616707844,6.75,0.00316830989635885
"3625",0.34685871611866,7.85,0.000416234617952857,0.34685871611866,7.85,0.00128758760697602,0.191463734445536,7.95,0.00705423688415844
"3626",0.34685871611866,7.85,0.000368476829668496,0.34685871611866,7.85,0.000902096254861717,0.191463734445536,7.95,0.00283099025562272
"3627",0.432733170382534,9.05,0.0011754267483388,0.432733170382534,9.05,0.104905996306837,0.191463734445536,7.95,0.00764208327357204
